Time,cpu_util_percent,mem_util_percent,net_in,net_out,disk_usage_percent_read,disk_usage_percent_write
225540,6.4,20,7723876900,8272329220,0,99584
225600,5.75,20,7725766278,8274627136,0,62259.2
225660,7.2,20,7727592822,8276812607,0,72533.33333
225720,6.6,20,7729444087,8279003376,0,73420.8
225780,7.6,20,7731291105,8281231921,0,78421.33333
225840,8.5,20,7733104460,8283411249,0,66560
225900,5.6,20,7734950271,8285643525,0,82176
225960,8.8,20,7736828722,8287941592,0,85913.6
226020,5.4,20,7738680107,8290166043,0,118101.3333
226080,5.6,20,7740477602,8292285661,0,75264
226140,7.25,20,7742287257,8294442726,0,61849.6
226200,4.6,20,7744145712,8296671096,0,99840
226260,6.8,20,7746032854,8298993982,0,83148.8
226320,6,20,7747908540,8301238264,0,84138.66667
226380,5.25,20,7749723392,8303468795,0,98611.2
226440,8,20,7751512944,8305660916,0,74922.66667
226500,6,20,7753375244,8307883955,0,78131.2
226560,4.8,20,7755216351,8310065249,0,126890.6667
226620,6.8,20,7757040663,8312245252,0,67379.2
226680,7.75,20,7758858471,8314408516,0,89292.8
226740,5.2,20,7760651800,8316544581,0,60757.33333
226800,9.8,20,7762539083,8318813103,0,87142.4
226860,5.6,20,7764398401,8321002067,0,111274.6667
226920,6.25,20,7766226416,8323102806,0,79155.2
226980,5.6,20,7767981482,8325175669,0,167253.3333
227040,7.2,20,7769792029,8327375525,0,95027.2
227100,5.4,20,7771648104,8329631980,0,116309.3333
227160,7.25,20,7773523908,8331897968,0,60825.6
227220,7.4,20,7775365576,8334155041,0,103594.6667
227280,6.4,20,7777211087,8336423852,0,77107.2
227340,7.8,20,7778990283,8338514342,0,121753.6
227400,6.4,20,7780842422,8340732351,0,107776
227460,6.5,20,7782694721,8342968674,0,207564.8
227520,8.2,20.16666667,7784553858,8345206938,0,67584
227580,6,20,7786398531,8347455842,0,89600
227640,9.6,20,7788215930,8349660532,0,78848
227700,5.6,20,7790067123,8351893630,0,99737.6
227760,6.75,20,7791927411,8354180279,0,78165.33333
227820,6.2,20,7793752253,8356432694,0,118272
227880,7,20,7795576493,8358603680,0,81066.66667
227940,5.2,20,7797396720,8360796780,0,68403.2
228000,5,20,7799302875,8363109875,0,81203.2
228060,7.6,20,7801149495,8365337308,0,69717.33333
228120,6.4,20,7803021590,8367532616,0,81100.8
228180,6.4,20,7804786815,8369639497,0,64682.66667
228240,3.8,20,7806568054,8371739955,0,138240
228300,6.75,20,7808441949,8374024480,0,62208
228360,4.8,20,7810316546,8376298617,0,95129.6
228420,6.4,20,7812195375,8378584115,0,82176
228480,9.6,20,7813986946,8380719112,0,79360
228540,5,20,7815753571,8382742812,0,68864
228600,7.6,20,7817611571,8384975404,0,74956.8
228660,5.2,20,7819482064,8387231445,0,65433.6
228720,6.4,20,7821288470,8389413083,0,152917.3333
228780,6.4,20,7823127530,8391642528,0,65843.2
228840,4.5,20,7824980479,8393888398,0,107093.3333
228900,7.2,20,7826815471,8396106126,0,98816
228960,5.6,20,7828659432,8398262040,0,142933.3333
229020,7.2,20,7830552701,8400549070,0,163225.6
229080,7.2,20,7832352669,8402747621,0,103594.6667
229140,6.75,20,7834212816,8405036226,0,83456
229200,5.8,20,7836102528,8407325795,0,114176
229260,6,20,7837948616,8409559962,0,136396.8
229320,8.6,20,7839765872,8411743514,0,135065.6
229380,6,20,7841594963,8413910862,0,71168
229440,7.6,20,7843390419,8416063323,0,44544
229500,7.8,20,7845240250,8418340500,0,121770.6667
229560,6.8,20,7847134565,8420627654,0,83763.2
229620,7.75,20,7849067579,8422980566,0,62720
229680,5.8,20,7850831490,8425102969,0,155136
229740,8,20,7852604689,8427142166,0,99072
229800,9.2,20,7854453766,8429387982,0,107929.6
229860,7,20,7856269392,8431623153,0,48896
229920,7.6,20,7858109219,8433863119,0,77312
229980,6.4,20,7859929023,8436069664,0,52224
230040,5.8,20,7861743670,8438263902,0,110506.6667
230100,7.5,20,7863603114,8440480395,0,69017.6
230160,5.6,20,7865432052,8442624609,0,94122.66667
230220,6.6,20.16666667,7867321404,8444892334,0,96870.4
230280,6.6,20,7869120920,8447102462,0,61610.66667
230340,5.4,20,7870932906,8449254966,0,92262.4
230400,6.75,20,7872788730,8451518224,0,106837.3333
230460,6.4,20,7874677942,8453821583,0,66662.4
230520,5,20,7876511694,8456050106,0,105557.3333
230580,7.2,20,7878282592,8458117438,0,86630.4
230640,8.25,20,7880116929,8460233912,0,149811.2
230700,7,20,7881964676,8462405563,0,104277.3333
230760,5,20,7883788602,8464607829,0,123904
230820,8,20,7885672216,8466899241,0,126720
230880,6.2,20,7887485719,8469097924,0,114176
230940,5.75,20,7889236768,8471246787,0,73728
231000,4.25,20,7891080149,8473474418,0,99020.8
231060,7.2,20,7892908722,8475705972,0,63829.33333
231120,5.8,20,7894771156,8477962829,0,104755.2
231180,4.6,20,7896622717,8480197131,0,65365.33333
231240,6.25,20,7898430555,8482346922,0,128921.6
231300,5,20,7900286379,8484592437,0,55091.2
231360,6.2,20,7902132631,8486803594,0,78592
231420,6.2,20,7903920418,8488877874,0,54988.8
231480,5.6,20,7905740439,8491078907,0,88661.33333
231540,6.5,20,7907563727,8493220593,0,60416
231600,6,20,7909426225,8495465752,0,164096
231660,6.6,20,7911284621,8497699782,0,138649.6
231720,6.6,20,7913162920,8499989524,0,54613.33333
231780,5.25,20,7914966810,8502205394,0,91648
231840,8.6,20,7916724002,8504215243,0,60074.66667
231900,7.6,20,7918616152,8506433384,0,142848
231960,6,20,7920493436,8508706278,0,60723.2
232020,5.6,20.16666667,7922322493,8510960481,0,82432
232080,5.25,20,7924225653,8513276141,0,47718.4
232140,7.8,20,7926025080,8515440164,0,93610.66667
232200,5.5,20,7927884856,8517693088,0,101478.4
232260,7,20,7929738509,8519884159,0,84821.33333
232320,7.6,20.16666667,7931562788,8522003277,0,117248
232380,5.8,20,7933330346,8524100770,0,102229.3333
232440,6.8,20,7935148650,8526312984,0,98508.8
232500,7.25,20,7937011317,8528572808,0,98560
232560,5.6,20,7938830278,8530818668,0,114892.8
232620,7.6,20,7940678603,8533078419,0,60928
232680,7.4,20,7942492523,8535267826,0,137557.3333
232740,7.25,20,7944313880,8537464152,0,59289.6
232800,7.6,20,7946186247,8539696913,0,88832
232860,6,20,7948042950,8541940415,0,50790.4
232920,8.8,20,7949860859,8544116750,0,91136
232980,6,20,7951739789,8546429839,0,76697.6
233040,4.75,20,7953511126,8548577671,0,75093.33333
233100,6.8,20,7955331202,8550682602,0,57344
233160,6.2,20,7957184424,8552854255,0,86732.8
233220,5.8,20,7959024382,8555087041,0,74922.66667
233280,6.5,20,7960813185,8557217226,0,81408
233340,7.4,20,7962636635,8559419561,0,78848
233400,5.2,20,7964472457,8561613816,0,96870.4
233460,5,20,7966298399,8563815708,0,90282.66667
233520,5.4,20,7968141566,8566011323,0,64102.4
233580,6.6,20,7969946167,8568168250,0,99498.66667
233640,9.6,20,7971768771,8570403852,0,66252.8
233700,6.25,20,7973663141,8572733470,0,80128
233760,5.8,20,7975528882,8574985883,0,99123.2
233820,5.8,20,7977339729,8577148567,0,141004.8
233880,6.2,20,7979150265,8579296083,0,65280
233940,5.8,20,7980928754,8581330622,0,78131.2
234000,7.5,20,7982759291,8583590668,0,124245.3333
234060,6.2,20,7984615257,8585899957,0,84480
234120,7.4,20,7986452903,8588111822,0,115200
234180,6,20,7988232089,8590267596,0,119500.8
234240,6.75,20,7990015456,8592434812,0,116394.6667
234300,6.2,20,7991876016,8594706836,0,89395.2
234360,6.8,20,7993683226,8596784100,0,150186.6667
234420,6.8,20,7995538562,8598930225,0,93900.8
234480,5.6,20.16666667,7997338130,8601068869,0,132300.8
234540,6,20,7999126997,8603227396,0,58538.66667
234600,5.8,20,8001024775,8605513466,0,100454.4
234660,6.25,20,8002869583,8607751776,0,61525.33333
234720,5.6,20,8004692176,8609988955,0,92467.2
234780,6.8,20.16666667,8006506134,8612143544,0,55210.66667
234840,15,20,8008316849,8614246341,0,95232
234900,7.5,20,8010160000,8616447368,0,67840
234960,6.6,20,8012044076,8618710955,0,88473.6
235020,6.8,20,8013890891,8620974916,0,68693.33333
235080,4.4,20,8015715644,8623189296,0,87961.6
235140,6.8,20,8017550973,8625395090,0,53145.6
235200,5,20,8019384833,8627575700,0,70485.33333
235260,5.4,20,8021213317,8629706993,0,99737.6
235320,8.2,20,8023058460,8631963860,0,76288
235380,6.6,20,8024897173,8634220317,0,81920
235440,7.4,20,8026726014,8636420056,0,62122.66667
235500,6.25,20,8028634508,8638707023,0,104550.4
235560,5.6,20,8030474247,8640963089,0,68522.66667
235620,6.6,20,8032304295,8643166935,0,146636.8
235680,7.4,20,8034118486,8645342003,0,91477.33333
235740,4.75,20,8035906892,8647504442,0,110489.6
235800,7.4,20,8037797789,8649865837,0,71065.6
235860,6.6,20,8039703519,8652177735,0,104448
235920,4.8,20,8041570557,8654443214,0,70451.2
235980,7.6,20,8043335721,8656549699,0,113322.6667
236040,6.75,20,8045111173,8658575089,0,126259.2
236100,6.8,20,8046943565,8660745718,0,97024
236160,9.8,20,8048807453,8663049342,0,79155.2
236220,7.8,20,8050720993,8665416970,0,124330.6667
236280,5.5,20,8052508109,8667581185,0,86630.4
236340,6.2,20,8054313682,8669802917,0,47786.66667
236400,7.4,20,8056213875,8672090018,0,98713.6
236460,8.8,20,8058040508,8674256067,0,60928
236520,8.2,20,8059869176,8676404506,0,70485.33333
236580,6.75,20,8061692959,8678582002,0,101376
236640,5.2,20,8063476356,8680703252,0,70058.66667
236700,6,20,8065347618,8682956387,0,81715.2
236760,6.6,20,8067205835,8685229624,0,59648
236820,5.4,20,8069039908,8687447617,0,93491.2
236880,6.8,20.16666667,8070854016,8689659842,0,62464
236940,5.25,20,8072670549,8691803623,0,90726.4
237000,5.6,20,8074497136,8694065013,0,96512
237060,7.2,20,8076320593,8696283797,0,84377.6
237120,7.2,20,8078153068,8698476455,0,71987.2
237180,7.8,20.16666667,8079968103,8700686455,0,81493.33333
237240,4.5,20,8081766163,8702901394,0,69222.4
237300,6,20,8083622589,8705100119,0,98901.33333
237360,7,20,8085496576,8707337557,0,68300.8
237420,6.8,20,8087381640,8709709975,0,62805.33333
237480,8.25,20,8089383866,8712467728,0,86220.8
237540,7.6,20,8091244803,8714712463,0,110762.6667
237600,10.4,20,8093225073,8717200181,0,122675.2
237660,5.4,20,8095466747,8720229357,0,126293.3333
237720,6,20,8097394402,8722673757,0,117862.4
237780,8.75,20,8099249005,8724987940,0,110694.4
237840,5,20,8101110548,8727261172,0,84224
237900,7.4,20,8102957353,8729530605,0,129433.6
237960,5.8,20,8104793333,8731769712,0,90624
238020,7.5,20,8106626647,8733977327,0,96460.8
238080,7.8,20,8108448227,8736145877,0,62720
238140,6,20,8110208816,8738334510,0,80998.4
238200,7,20,8112066354,8740526624,0,79786.66667
238260,5.5,20,8113908364,8742807242,0,62771.2
238320,7.4,20,8115733116,8745019772,0,65621.33333
238380,7,20,8117541921,8747176868,0,77619.2
238440,7.8,20,8119296896,8749280570,0,77004.8
238500,7,20,8121168446,8751580755,0,82944
238560,6.2,20,8123001872,8753753206,0,45465.6
238620,6.2,20,8124840609,8755871821,0,110421.3333
238680,7.6,20,8126650733,8758040529,0,56012.8
238740,8.5,20,8128482405,8760214421,0,83456
238800,5.5,20,8130349908,8762519805,0,73318.4
238860,7.8,20,8132215732,8764835301,0,79957.33333
238920,5.6,20,8134083152,8767097853,0,77414.4
238980,6.4,20,8135878270,8769231501,0,113664
239040,5.4,20,8137634785,8771259910,0,71270.4
239100,7,20,8139570439,8773574866,0,91033.6
239160,7.2,20,8141472492,8775920185,0,70058.66667
239220,7,20,8143397217,8778309385,0,63795.2
239280,10.2,20.16666667,8145253731,8780504417,0,115114.6667
239340,7,20,8147034727,8782658640,0,123494.4
239400,8.6,20,8148961042,8784984980,0,83797.33333
239460,5.2,20,8150856027,8787249162,0,157900.8
239520,10.6,20,8152681961,8789353470,0,80554.66667
239580,6.5,20.16666667,8154457850,8791493414,0,129945.6
239640,5.2,20,8156258735,8793647595,0,67686.4
239700,6.8,20,8158139789,8795918091,0,104618.6667
239760,5.6,20,8159987747,8798120923,0,117145.6
239820,7.6,20,8161880269,8800367068,0,165034.6667
239880,9.25,20,8163673651,8802485191,0,75468.8
239940,5.4,20,8165459956,8804593047,0,78848
240000,6.8,20,8167345545,8806883484,0,93900.8
240060,5.4,20,8169204867,8809121514,0,98730.66667
240120,5.5,20,8171050602,8811364638,0,76390.4
240180,9.4,20,8172929068,8813625337,0,63232
240240,6.8,20,8174716645,8815821998,0,66355.2
240300,5.6,20,8176575780,8818016471,0,84684.8
240360,7.25,20,8178438423,8820293264,0,70400
240420,6,20,8180290765,8822528346,0,75161.6
240480,7.4,20,8182131844,8824720322,0,114688
240540,5.4,20,8183959338,8826934239,0,71680
240600,8.25,20,8185828126,8829171418,0,100096
240660,9.2,20,8188046841,8832277752,0,65228.8
240720,4.4,20,8190104175,8834905897,0,65536
240780,7.2,20,8192020352,8837265313,0,113868.8
240840,8.25,20,8193871715,8839507295,0,111104
240900,6.2,20,8195809684,8841859754,0,78233.6
240960,8.75,20,8197710672,8844172643,0,76390.4
241020,6.2,20,8199581288,8846392143,0,75605.33333
241080,8.4,20,8201433961,8848558262,0,126668.8
241140,5.4,20,8203218991,8850736234,0,102314.6667
241200,7.5,20,8205090622,8853016752,0,184217.6
241260,7.4,20,8206984947,8855348977,0,98986.66667
241320,7,20,8208842053,8857619583,0,113868.8
241380,6.6,20.16666667,8210736427,8859969761,0,91989.33333
241440,5.4,20,8212701370,8862403552,0,102297.6
241500,6.25,20,8214737167,8864939573,0,66389.33333
241560,7.2,20,8216815403,8867597568,0,173465.6
241620,8.2,20,8219030753,8870507739,0,112640
241680,8.2,20.16666667,8221035060,8873055238,0,73045.33333
241740,4,20,8223154146,8875810873,0,109772.8
241800,9.2,20,8225200676,8878341776,0,86869.33333
241860,6.6,20,8227121685,8880692112,0,85504
241920,8.2,20,8229047700,8882948478,0,92074.66667
241980,7,20.16666667,8231002269,8885339911,0,61542.4
242040,9,20,8232880268,8887698955,0,68522.66667
242100,7.4,20,8234887047,8890191254,0,77209.6
242160,6.4,20,8236873794,8892644512,0,127658.6667
242220,5.4,20,8238998888,8895374546,0,81817.6
242280,6.75,20.16666667,8241063205,8897982693,0,81510.4
242340,7.6,20,8243140843,8900573528,0,75776
242400,7.2,20,8245159782,8903051068,0,87040
242460,7.4,20,8247102805,8905439243,0,127658.6667
242520,4.5,20,8249146444,8908019696,0,71987.2
242580,9,20.16666667,8251198779,8910623725,0,75605.33333
242640,8,20,8253087699,8912922419,0,87244.8
242700,5.8,20,8255017606,8915245645,0,85589.33333
242760,5.75,20,8256937003,8917495828,0,90316.8
242820,9.2,20,8258861452,8919863104,0,67072
242880,7,20,8260796496,8922291625,0,142438.4
242940,8.2,20,8262685216,8924575663,0,60313.6
243000,7.25,20,8264650758,8926997033,0,119808
243060,6,20,8266644418,8929429343,0,111206.4
243120,6.6,20,8268582153,8931787084,0,145664
243180,9.8,20,8270442526,8934022439,0,75264
243240,7.8,20,8272414110,8936415551,0,111616
243300,8,20,8274420132,8938917677,0,95744
243360,7.6,20,8276569487,8941797461,0,165120
243420,7,20,8278755283,8944563980,0,75776
243480,7.6,20,8280805644,8947242296,0,68522.66667
243540,8.4,20,8282686730,8949435847,0,110284.8
243600,6.5,20,8284698264,8951914115,0,70144
243660,4.8,20,8286656966,8954262884,0,79104
243720,5.6,20,8288606875,8956649544,0,70963.2
243780,8.2,20.16666667,8290555620,8958971577,0,83968
243840,5.5,20,8292456387,8961315195,0,62771.2
243900,8.4,20,8294463155,8963820182,0,89173.33333
243960,5.8,20,8296415758,8966109652,0,82534.4
244020,8.2,20,8298345116,8968449319,0,92672
244080,7.5,20.16666667,8300255376,8970810506,0,73318.4
244140,5,20,8302202347,8973151048,0,74154.66667
244200,7.8,20,8304165957,8975556592,0,98611.2
244260,7.2,20,8306131523,8977978891,0,83353.6
244320,6,20,8308064717,8980327460,0,107776
244380,7.5,20.16666667,8309922359,8982496205,0,69836.8
244440,7.4,20,8311818268,8984774191,0,83541.33333
244500,5.6,20,8313811032,8987173832,0,87040
244560,6.8,20,8315783204,8989593112,0,114261.3333
244620,7.6,20,8317736712,8992046048,0,89702.4
244680,7.5,20.16666667,8319731295,8994491785,0,132693.3333
244740,7.2,20,8321671855,8996808868,0,72908.8
244800,8,20,8323602412,8999096427,0,133034.6667
244860,5.8,20,8325570050,9001498220,0,136704
244920,7.5,20,8327502237,9003823854,0,164761.6
244980,8.6,20,8329439672,9006186482,0,73045.33333
245040,10.6,20,8331370565,9008568714,0,137830.4
245100,5.25,20,8333341013,9010953433,0,116906.6667
245160,7.4,20,8335299410,9013332258,0,139571.2
245220,6.4,20,8337290866,9015751626,0,100010.6667
245280,6,20,8339216363,9018113171,0,127692.8
245340,6.8,20,8341135620,9020405572,0,84821.33333
245400,5.75,20,8343110111,9022834257,0,94822.4
245460,5.8,20,8345042765,9025186725,0,85248
245520,9.4,20,8346977959,9027535725,0,92364.8
245580,8.6,20,8348847134,9029683442,0,85196.8
245640,5.5,20,8350704715,9031910082,0,79018.66667
245700,6.8,20,8352669367,9034316981,0,78745.6
245760,7.2,20,8354656334,9036767076,0,111957.3333
245820,7.2,20,8356606590,9039142739,0,95641.6
245880,6.4,20,8358467028,9041465912,0,75861.33333
245940,5.75,20,8360371884,9043776600,0,94412.8
246000,6.2,20,8362278072,9046012804,0,95146.66667
246060,5.4,20,8364223025,9048350755,0,82944
246120,6.4,20,8366157474,9050709898,0,108441.6
246180,4.75,20.16666667,8367992793,9052919387,0,89344
246240,5.6,20,8369839711,9055192870,0,73523.2
246300,7,20,8371823203,9057610649,0,76885.33333
246360,9.4,20,8373769684,9059978417,0,90214.4
246420,6,20,8375701068,9062308249,0,101290.6667
246480,7.5,20.16666667,8377609826,9064594190,0,109465.6
246540,4.6,20,8379491497,9066908425,0,107349.3333
246600,6.2,20,8381447062,9069266487,0,98304
246660,6.2,20,8383405952,9071649831,0,126122.6667
246720,6.75,20,8385318881,9073942323,0,91545.6
246780,7,20.16666667,8387213767,9076169914,0,78233.6
246840,6.6,20,8389160143,9078497533,0,130218.6667
246900,7,20,8391141144,9080874956,0,89702.4
246960,6.2,20,8393079308,9083223953,0,137984
247020,6.25,20,8395038205,9085598103,0,73523.2
247080,7.8,20.16666667,8396963556,9087903225,0,169216
247140,6.8,20,8398843239,9090161081,0,92672
247200,7.4,20,8400833321,9092504706,0,123818.6667
247260,8.5,20,8402814902,9094925291,0,156467.2
247320,6.6,20,8404749207,9097313101,0,78421.33333
247380,6.2,20.16666667,8406703761,9099658937,0,88268.8
247440,9.2,20,8408589664,9101924756,0,68096
247500,6.75,20,8410533639,9104308285,0,107520
247560,8,20,8412487243,9106620724,0,85196.8
247620,7.8,20,8414423396,9108865389,0,128682.6667
247680,6.4,20,8416310569,9111120139,0,79360
247740,5.8,20,8418207508,9113410599,0,90965.33333
247800,5.75,20,8420175839,9115786605,0,103526.4
247860,6.4,20,8422119625,9118150389,0,147541.3333
247920,6.4,20,8424112149,9120544418,0,92364.8
247980,5.6,20,8425982335,9122769948,0,103082.6667
248040,5.8,20,8427822875,9124879818,0,78848
248100,6.25,20,8429826002,9127260506,0,99737.6
248160,5.2,20,8431787871,9129677331,0,105898.6667
248220,7.2,20,8433720414,9131989282,0,104960
248280,9.4,20,8435650847,9134367798,0,131584
248340,6.25,20.16666667,8437543266,9136636661,0,124416
248400,8.2,20,8439468586,9138946297,0,116480
248460,6,20,8441435495,9141251227,0,140083.2
248520,7.4,20,8443368623,9143539800,0,84906.66667
248580,6.6,20,8445294876,9145857241,0,126361.6
248640,10,20.16666667,8447225826,9148219314,0,88405.33333
248700,5.75,20,8449197920,9150647561,0,141312
248760,6,20,8451142731,9152992897,0,79974.4
248820,5.4,20,8453116823,9155414628,0,153088
248880,6.4,20,8455020800,9157727665,0,65638.4
248940,8.4,20.16666667,8456932523,9160041699,0,72192
249000,8.25,20,8458737886,9162240723,0,88576
249060,7,20,8460555126,9164444779,0,76032
249120,6,20,8462533746,9166849917,0,88268.8
249180,6.4,20,8464470033,9169204458,0,76629.33333
249240,6.25,20.16666667,8466384516,9171544295,0,80998.4
249300,7.6,20,8468271373,9173734742,0,64085.33333
249360,7.8,20,8470216807,9176061510,0,96153.6
249420,6.4,20,8472187427,9178475806,0,77926.4
249480,6,20,8474121332,9180809062,0,85333.33333
249540,8.2,20.16666667,8476018437,9183108562,0,71782.4
249600,4.4,20,8477961399,9185499886,0,96256
249660,5.4,20,8479894404,9187825977,0,101171.2
249720,4.8,20,8481791280,9190076963,0,104192
249780,5.75,20,8483669069,9192283266,0,83865.6
249840,8,20.16666667,8485545319,9194546662,0,79189.33333
249900,9,20,8487523021,9196934758,0,98918.4
249960,6,20,8489499573,9199356210,0,107093.3333
250020,7,20,8491471077,9201775207,0,182169.6
250080,6,20,8493395587,9204045646,0,82841.6
250140,7.6,20,8495258697,9206245198,0,130730.6667
250200,9.25,20,8497165648,9208511927,0,100044.8
250260,6.8,20,8499134360,9210941830,0,150101.3333
250320,5.6,20,8501080121,9213335695,0,66662.4
250380,9,20,8502988732,9215701204,0,155477.3333
250440,9.5,20,8504918436,9218046677,0,110489.6
250500,6,20,8506853335,9220420494,0,100778.6667
250560,7.8,20,8508779701,9222736147,0,86732.8
250620,6.4,20,8510750893,9225175850,0,80981.33333
250680,8.5,20,8512676310,9227563438,0,108748.8
250740,7,20.16666667,8514592458,9229866911,0,90112
250800,6.2,20,8516537428,9232196679,0,76800
250860,6.2,20,8518474948,9234554304,0,123187.2
250920,6.8,20,8520407822,9236944000,0,73130.66667
250980,5.5,20,8522284264,9239127526,0,96768
251040,7.2,20.16666667,8524142103,9241361318,0,68693.33333
251100,7.6,20,8526065026,9243733692,0,90521.6
251160,9.25,20,8528085245,9246168684,0,87722.66667
251220,13,20,8530042379,9248606075,0,85196.8
251280,7.2,20,8531908662,9250854481,0,85589.33333
251340,7,20.16666667,8533794774,9253125347,0,89497.6
251400,4.75,20,8535731912,9255410196,0,107315.2
251460,7.4,20,8537679093,9257742705,0,120746.6667
251520,6.8,20,8539653628,9260159284,0,104140.8
251580,9.6,20,8541582421,9262483680,0,133205.3333
251640,9,20.16666667,8543494139,9264830496,0,92057.6
251700,6.4,20,8545635599,9267752651,0,97280
251760,5,20,8547648603,9270258198,0,104448
251820,6.2,20,8549615351,9272677940,0,109653.3333
251880,6.2,20,8551572093,9275070426,0,83353.6
251940,7.5,20.16666667,8553504516,9277418158,0,120490.6667
252000,6.8,20,8555454442,9279804831,0,94105.6
252060,7.8,20,8557471971,9282333408,0,167526.4
252120,5.6,20,8559410567,9284703923,0,94208
252180,7.75,20,8561321837,9287036123,0,133734.4
252240,8,20.16666667,8563239747,9289279393,0,83029.33333
252300,6.75,20,8565244836,9291702416,0,138752
252360,6.2,20,8567284997,9294244044,0,79786.66667
252420,6.2,20,8569304716,9296684249,0,141721.6
252480,8,20,8571277102,9299099829,0,92501.33333
252540,8.25,20.16666667,8573208451,9301456406,0,88576
252600,6.4,20,8575354435,9304352629,0,55466.66667
252660,6.6,20,8577441195,9307190800,0,110080
252720,8.2,20,8579396585,9309563819,0,69324.8
252780,7.4,20,8581367023,9312021685,0,76885.33333
252840,6.5,20,8583310485,9314373554,0,87244.8
252900,7,20,8585258493,9316741488,0,97280
252960,6.8,20,8587241059,9319124839,0,80179.2
253020,8.2,20,8589230688,9321548092,0,81578.66667
253080,5.5,20,8591128814,9323775213,0,87756.8
253140,7.8,20.16666667,8593166627,9326571519,0,89344
253200,6,20,8595303622,9329493748,0,131174.4
253260,5.2,20,8597270909,9331864803,0,78950.4
253320,7,20,8599249278,9334264088,0,80640
253380,5.5,20,8601233085,9336666960,0,68915.2
253440,7.25,20.16666667,8603119586,9338922829,0,81920
253500,8.2,20,8605093446,9341318767,0,62668.8
253560,6,20,8607089963,9343729652,0,180224
253620,7.2,20,8609003966,9346073531,0,108236.8
253680,5.25,20,8610987068,9348513818,0,109226.6667
253740,6,20.16666667,8612923026,9350877112,0,103936
253800,5.4,20,8614869458,9353254703,0,113920
253860,6.2,20,8616833386,9355627422,0,145510.4
253920,6.4,20,8618836851,9358046300,0,150118.4
253980,7,20,8620769115,9360450331,0,83712
254040,6.4,20.16666667,8622936120,9363323448,0,116940.8
254100,8.4,20,8624946469,9365811810,0,101205.3333
254160,5.4,20,8626953266,9368256989,0,177254.4
254220,12.25,20,8628883564,9370547819,0,130645.3333
254280,7.4,20,8630779409,9372802134,0,60620.8
254340,6,20.16666667,8632711262,9375163990,0,85162.66667
254400,5.6,20,8634711814,9377611528,0,63897.6
254460,7.6,20,8636697558,9380030010,0,87978.66667
254520,6,20,8638639309,9382412924,0,90521.6
254580,6.2,20,8640837353,9385456120,0,82022.4
254640,7,20.16666667,8643067302,9388497088,0,88064
254700,7,20,8645254792,9391468622,0,97894.4
254760,6,20,8647384320,9394130860,0,103850.6667
254820,8.2,20,8649395090,9396603729,0,66662.4
254880,9.8,20,8651314605,9398944690,0,136106.6667
254940,9,20.16666667,8653215391,9401243139,0,70963.2
255000,6,20,8655181538,9403634621,0,87893.33333
255060,9.2,20,8657144646,9405999867,0,82841.6
255120,9.8,20,8659152104,9408434638,0,65365.33333
255180,7.4,20,8661127961,9410931040,0,57139.2
255240,4.8,20.16666667,8663136799,9413497029,0,80588.8
255300,6.75,20,8665120050,9415935559,0,129365.3333
255360,4.8,20,8667140640,9418397506,0,168038.4
255420,7.2,20,8669160449,9420887608,0,106496
255480,9.4,20,8671110048,9423193367,0,128204.8
255540,6.75,20.16666667,8673062714,9425542741,0,114005.3333
255600,7.75,20,8675212312,9428523081,0,95948.8
255660,6,20,8677387316,9431514269,0,98133.33333
255720,5.2,20,8679513876,9434387126,0,129740.8
255780,7,20,8681470594,9436818118,0,82602.66667
255840,6.5,20.16666667,8683434907,9439265393,0,103731.2
255900,7,20,8685378598,9441553310,0,97177.6
255960,7,20,8687353218,9443928837,0,77397.33333
256020,6.2,20,8689378591,9446393572,0,81510.4
256080,6.75,20,8691324820,9448715867,0,73130.66667
256140,7,20.16666667,8693296525,9451145659,0,65024
256200,6.8,20,8695405365,9454077046,0,121344
256260,6.2,20,8697476518,9456635999,0,74342.4
256320,7,20,8699460285,9459043499,0,87722.66667
256380,9,20,8701402758,9461431599,0,58675.2
256440,7.2,20.16666667,8703360354,9463855191,0,76544
256500,5.4,20,8705357657,9466299090,0,65126.4
256560,5.2,20,8707394633,9468791892,0,77107.2
256620,8.5,20,8709473576,9471425231,0,55466.66667
256680,5,20,8711395787,9473746058,0,72806.4
256740,6.4,20.16666667,8713308689,9476005014,0,69376
256800,6.4,20,8715326379,9478463297,0,103526.4
256860,6.4,20,8717322906,9480879964,0,115285.3333
256920,8.5,20,8719305094,9483303717,0,91545.6
256980,5.2,20,8721227036,9485612803,0,64341.33333
257040,8,20.16666667,8723162175,9487962407,0,58265.6
257100,6.4,20,8725173819,9490436521,0,86613.33333
257160,5.2,20,8727153072,9492877251,0,125644.8
257220,5.25,20,8729172787,9495518015,0,129945.6
257280,7.4,20,8731161460,9498052856,0,105130.6667
257340,7.6,20.16666667,8733085836,9500396544,0,79462.4
257400,7.6,20,8735055466,9502854251,0,121002.6667
257460,6.5,20,8737093551,9505352340,0,114073.6
257520,5.8,20,8739272568,9508043480,0,141994.6667
257580,7.4,20,8741580180,9510910475,0,103628.8
257640,9.6,20.33333333,8743697877,9513526663,0,118954.6667
257700,5.25,20,8745806557,9516233059,0,186572.8
257760,6.4,20,8748051172,9519171698,0,113066.6667
257820,7.6,20.16666667,8750216738,9521895714,0,151654.4
257880,5,20.83333333,8752577836,9524813867,0,100044.8
