Time,cpu_util_percent,mem_util_percent,net_in,net_out,disk_usage_percent
1604125860,17.92585266,87.48981054,55372602,63432425.5,0.001665917
1604125920,18.04811041,87.49146532,79223143.5,120841368,0.001667389
1604125980,17.87406674,87.49162852,5521486,106054072.5,0.0049995
1604126040,17.81317622,87.48679493,2808440.5,69890497.5,0.003333556
1604126100,18.28792795,87.48786534,3487817.5,68544413,0.001666694
1604126160,18.30375359,87.47920421,11710746.5,59242174.5,0.0016665
1604126220,17.72210986,87.47220445,2115767.5,60132890,0.003333833
1604126280,17.76148421,87.4957632,2220451,81179884.5,0
1604126340,18.99087168,87.49606729,7213366,72553417,0.0016665
1604126400,18.79664084,87.49825171,17470062.5,62677671,0.005000417
1604126460,18.4493191,87.50027394,10571669,97039394,0.003333722
1604126520,18.12727681,87.50147613,2738842,65567429.5,0.003333389
1604126580,17.38779588,87.50620278,1482919,54791933.5,0
1604126640,17.72346854,87.50577096,1300316,61281654.5,0.003333056
1604126700,18.26937752,87.50538932,2884192.5,56779435,0.001666639
1604126760,18.20246902,87.50163628,941641,69979583.5,0
1604126820,18.01814036,87.4971742,1314238,60539313.5,0
1604126880,17.84800769,87.49700745,1885264,57164685,0.003332889
1604126940,17.97386278,87.49404101,5814078,67387405.5,0.001666722
1604127000,18.32436684,87.49462487,2133011,81594168.5,0
1604127060,17.9810351,87.49128438,1483249.5,57792873.5,0.001666556
1604127120,18.29135783,87.48728452,1246391.5,69629144,0.001666944
1604127180,17.83923978,87.48321827,1470460.5,59746275,0.003332889
1604127240,17.98048318,87.47837201,20088472.5,71883329,0.001666722
1604127300,17.96502894,87.47696911,1113520,79807405.5,0.001666806
1604127360,17.64469375,87.47803953,926757,58504822.5,0
1604127420,17.69141799,87.48047178,1580626,62714476,0
1604127480,17.52954704,87.48120465,2058715.5,49608960.5,0.0016665
1604127540,17.45327485,87.48099989,1481913.5,61594255,0.003333556
1604127600,18.60774853,87.48296992,37314907.5,83691957,0
1604127660,18.506524,87.48163241,20311003,79947591.5,0.001666361
1604127720,17.87738312,87.48245904,12760571.5,61726178,0.003333833
1604127780,18.00110048,87.48538139,4693533.5,45958228,0.0016665
1604127840,18.04857732,87.48503979,3260189.5,67481605,0.003332944
1604127900,19.21354561,87.48798952,2553256,70311917,0
1604127960,18.73174879,87.48805338,31996163.5,69992473,0.00166675
1604128020,18.38521496,87.48905942,79680392.5,113560105,0
1604128080,18.23351254,87.48859568,3549185,99067204,0.001666722
1604128140,18.5685601,87.48787193,4241656,72980108.5,0.003333333
1604128200,19.36175327,87.48869045,10462131,67745976.5,0.001666556
1604128260,19.72472626,87.4888501,1816029,116358254.5,0.003334056
1604128320,19.25641657,87.48931436,1485367,92454669.5,0.001666417
1604128380,17.92882677,87.48655267,2606700.5,82089702.5,0.001666722
1604128440,18.41862483,87.48858909,1873168.5,57914511.5,0.003333167
1604128500,18.60518809,87.49224228,1620720,65937151,0
1604128560,17.79041627,87.49687213,1233709.5,69748777.5,0
1604128620,17.67217957,87.48865042,5625088.5,66094845.5,0
1604128680,17.35242018,87.47716576,2861207,65414779.5,0.001666639
1604128740,17.4002702,87.47792042,11944225.5,59164819.5,0.003333222
1604128800,17.57204157,87.4805995,3716255.5,82398872.5,0
1604128860,17.44525316,87.48060305,1436794,66142663,0
1604128920,17.49733068,87.48058278,1637758.5,56010055.5,0.003333389
1604128980,17.02878958,87.47663309,1056520.5,59244011,0.003333111
1604129040,17.84494949,87.46896077,1033866.5,86720404.5,0
1604129100,17.63500173,87.46811184,2957820.5,70371548.5,0.001666417
1604129160,18.34255678,87.46668462,1182072.5,71656755,0
1604129220,17.36846186,87.46662279,1835912.5,63976139,0.001666528
1604129280,17.2080871,87.46594466,1622614,61744942.5,0.001666806
1604129340,17.36615597,87.466007,2479389.5,51969064,0.003333111
1604129400,18.15497208,87.46798463,51958942,83125223.5,0
1604129460,17.74358874,87.4663268,18857306,88574418,0.001666667
1604129520,17.90214583,87.46684123,15618313,56083870.5,0.001666861
1604129580,17.46692477,87.47072199,3933796,65015405.5,0.001666611
1604129640,17.64640226,87.47580392,4657070,55433279,0
1604129700,17.61053793,87.47462657,3169380.5,57003607.5,0
1604129760,17.26523049,87.47537971,9996679.5,61774089.5,0
1604129820,17.5634195,87.47702436,4065036.5,59218230.5,0.001666944
1604129880,17.01167522,87.47851645,2778136.5,55906781.5,0.001666694
1604129940,17.14624848,87.47842674,1496951,55549603.5,0.005
1604130000,17.63276088,87.47954277,9970565.5,64475357.5,0
1604130060,17.78117123,87.47801672,1876310,73407538.5,0.003333222
1604130120,17.75023809,87.48075408,1692904.5,60340471.5,0
1604130180,17.23729185,87.48238555,1029086,63190595,0
1604130240,17.26809355,87.48511937,1224324,61120862,0
1604130300,17.91674106,87.48868285,1163785,65895211,0.001666833
1604130360,17.12153144,87.49145265,902600.5,56626108,0.001666472
1604130420,17.57369435,87.49085713,2748935,60890736,0
1604130480,17.52049384,87.49385551,1551930.5,60955260,0.005000417
1604130540,17.79440704,87.49427009,7207565.5,57824133,0.003333389
1604130600,18.20860076,87.49477539,64937702.5,153581413.5,0
1604130660,17.9784514,87.49068177,34452568,170443535,0.001666583
1604130720,17.62725915,87.48927026,1188698,62880546.5,0.001666389
1604130780,16.99063485,87.48643914,971501.5,50278910.5,0.003334278
1604130840,17.34216989,87.4814758,987618,54350352.5,0.001666389
1604130900,16.98643925,87.48336524,2161995,64373325.5,0.001666972
1604130960,17.42984434,87.48478081,892452,73726013,0.001666472
1604131020,17.39078537,87.48353858,1840866,66209825.5,0.001666806
1604131080,17.10171113,87.48525874,1135470.5,53539888,0.001666694
1604131140,17.25040151,87.48411585,1562383.5,59369764.5,0.005000333
1604131200,18.0577929,87.48497036,39927985,96990840,0
1604131260,18.04159751,87.48431199,24882609,79224267.5,0.001666917
1604131320,18.01369829,87.48456034,33814203.5,87107122.5,0.001666722
1604131380,17.76016533,87.48646042,17601443.5,59487355,0.003333333
1604131440,17.17942606,87.49077351,1476243,64160182,0.0016665
1604131500,17.67624705,87.49414997,5855705,63103748,0
1604131560,17.38388057,87.49403695,10939781.5,63127491,0.001666139
1604131620,17.27390241,87.49361223,1336778.5,59115886,0.001667056
1604131680,17.37216264,87.49362693,1656598,51239257,0
1604131740,17.34111247,87.4916422,2152109,69398530.5,0.001666778
1604131800,17.66335895,87.49276229,19563265,67516483.5,0
1604131860,17.77831657,87.48990075,2614532.5,78021996.5,0.001666972
1604131920,17.64840885,87.49097522,1697494,61041306,0.001666722
1604131980,17.4391161,87.49060879,1809573,62068698.5,0
1604132040,17.23750246,87.4906838,1076759.5,55203683,0
1604132100,17.43527008,87.49143187,1473384.5,60153865,0.001666583
1604132160,18.27959333,87.49056773,2565777,75779234,0
1604132220,17.91028375,87.48928395,2727508,53832554.5,0
1604132280,17.7701519,87.49801249,1505203.5,61864246,0
1604132340,17.99112617,87.49807483,1949169,57965335,0.001666667
1604132400,18.42307636,87.49874485,1877702,63552084,0.001666639
1604132460,18.56234749,87.50188463,4817136.5,63933662.5,0
1604132520,18.72688228,87.50619619,1853505,106300369,0.005000333
1604132580,17.44281058,87.50599244,2627647.5,55903100.5,0.001666639
1604132640,17.60060686,87.50820169,992367,57143660,0.001666833
1604132700,17.93582461,87.51029133,1479950,61249860.5,0
1604132760,18.02806167,87.50613182,1756226.5,69280152,0.001666472
1604132820,17.65134663,87.50306553,3318464,56593340,0
1604132880,17.85503414,87.50143913,1197844,54303839.5,0
1604132940,17.92508836,87.49781533,2093975,65334607.5,0.003333833
1604133000,18.65097231,87.4985259,56812734.5,84097499,0
1604133060,18.09760446,87.49864804,15654352.5,91069087.5,0.003333444
1604133120,19.23569016,87.49873268,18188297.5,99347627.5,0.003333556
1604133180,18.36826836,87.50045944,4536779.5,93507603,0
1604133240,17.52153146,87.50186638,942644,81935310,0.001666611
1604133300,17.91969333,87.51082755,2862841.5,65565368,0
1604133360,18.09365994,87.51616848,2813445,71715129,0.003333722
1604133420,17.7127125,87.51578228,10921247,70422369.5,0.001666556
1604133480,17.46112071,87.51819223,4457381,50164493.5,0
1604133540,17.98053452,87.51620852,1344163,63812145,0.003333667
1604133600,18.34636369,87.5138011,11023685,68477134,0.001666778
1604133660,18.29798207,87.51334647,1495796.5,73472115.5,0
1604133720,18.51343509,87.513571,2510540.5,61743457.5,0
1604133780,17.86949454,87.51411888,1242526,61175563,0.001667
1604133840,17.63467763,87.51313716,2191335.5,65547099,0
1604133900,17.6637513,87.51985107,1542534.5,55473309.5,0.003333278
1604133960,18.13980382,87.5179971,1588816,63239952,0
1604134020,18.15788232,87.50491747,8090548,62106172,0.003333611
1604134080,17.99092969,87.50176654,2666045.5,67906884.5,0
1604134140,18.01693327,87.50060084,1398542.5,69803117,0.006667889
1604134200,18.28598941,87.5043402,1446121,63012397,0.0016665
1604134260,18.81408135,87.50377661,2100769.5,80039207,0.001666806
1604134320,18.09021306,87.50372694,2417623.5,93735138,0.001666667
1604134380,17.54102255,87.50256479,1693213,56981391,0.001666833
1604134440,17.47637412,87.49044001,1003917,58155792,0
1604134500,17.59343037,87.49322147,1060537.5,60522346,0
1604134560,17.76554692,87.49734652,6675296,68160221.5,0.001666833
1604134620,17.75623518,87.49644234,1720455.5,69341809,0
1604134680,17.78993204,87.49663189,2533560.5,55518022.5,0
1604134740,17.91391349,87.49489247,1334585,63958364.5,0.003333
1604134800,18.55074824,87.49556959,47904582.5,82974469,0
1604134860,18.84760143,87.49197063,33996424.5,103128098,0.003333
1604134920,18.15765065,87.4932088,23378431,61074123,0.001666639
1604134980,17.46701556,87.4959639,4521828.5,58912671.5,0
1604135040,17.90572282,87.4937359,2381532,67368070,0.001666389
1604135100,18.75846689,87.49712453,3462094.5,70386754,0.001666944
1604135160,18.20792985,87.49651228,4837791,68038887,0.00166675
1604135220,17.92447952,87.49792987,10810739.5,60415846,0.001666389
1604135280,17.75489511,87.49882087,14901140.5,64590060,0.001666917
1604135340,17.93276009,87.4979025,1225569,85936180,0.003333056
1604135400,18.50881831,87.49888676,2538740,72024192.5,0.003333389
1604135460,18.11424354,87.49846761,2368575.5,74495359.5,0.005000417
1604135520,18.4329801,87.50619315,3222396.5,63361910,0
1604135580,18.08588802,87.50500363,3668690.5,88266394.5,0.003333556
1604135640,17.59212919,87.50354397,3217913,86324768.5,0.003333389
1604135700,17.75586274,87.50295606,2626947.5,63861495.5,0
1604135760,17.71372924,87.50377813,1907252,71907097,0
1604135820,17.50004122,87.50352319,11384259.5,61148061.5,0.001666639
1604135880,17.51621965,87.5140317,10800509,90076713.5,0.001666444
1604135940,17.47309457,87.51227657,2240027,64156642.5,0.001666972
1604136000,18.22885265,87.51623842,1940093,65485402,0
1604136060,17.74246329,87.51341642,1323786,68502851.5,0
1604136120,17.72180346,87.51244382,3005888.5,60117820.5,0.003333444
1604136180,17.51858124,87.51011395,2092020,65603037,0.00500025
1604136240,17.50301534,87.50405232,1609578.5,57579963,0
1604136300,17.93861625,87.50633962,1884976,79321391,0.003334334
1604136360,17.7647528,87.50721845,2094800,66489195.5,0.001666556
1604136420,17.88989403,87.50568936,2902397,64656160.5,0.001666806
1604136480,17.84899323,87.50597471,1560367,66184954.5,0
1604136540,17.80465424,87.50596609,1567292.5,68171677.5,0.003333
1604136600,18.02284045,87.50678005,37222627,65440256.5,0.001666806
1604136660,17.47238512,87.5069696,7832169,69525773.5,0.0049995
1604136720,17.76987542,87.51071909,24448407,64111006,0.003333778
1604136780,17.90146605,87.51248234,3552411,49205152.5,0
1604136840,17.94538475,87.50945862,1454795,104640985.5,0.003333333
1604136900,19.14803751,87.51019402,3030027,107877818.5,0.00166675
1604136960,19.83469173,87.51081793,24390408.5,160652295,0.003333444
1604137020,19.34416461,87.51295723,10701771,162628910.5,0
1604137080,18.8313947,87.51183918,2056712.5,112496541,0.001666694
1604137140,18.06452005,87.50917531,1880116,98524782,0.001666556
1604137200,18.2614682,87.51547311,2706215.5,94214012,0
1604137260,18.71344914,87.51517611,4859497.5,119464827,0.001666778
1604137320,17.87556799,87.51378386,2938356,67322771,0
1604137380,17.64926406,87.51414168,2653651.5,55945297.5,0
1604137440,17.49748404,87.51701589,2412961.5,62178147,0
1604137500,17.63855103,87.5213756,1360782,70000365,0.001666861
1604137560,17.29294688,87.52118148,2408437,58762446.5,0.001666722
1604137620,17.54594659,87.51895044,2806628.5,61568620,0.001666417
1604137680,17.3592059,87.52109127,8750339.5,77916250.5,0.003333278
1604137740,17.40105021,87.51925656,2252190,63051583.5,0.001666889
1604137800,17.9336012,87.52015871,3364328,59191477.5,0
1604137860,18.57226397,87.51924186,3744584.5,92866299.5,0.001666611
1604137920,17.97070778,87.51803815,2891735,56497971,0
1604137980,17.1660232,87.51415892,1686212.5,52251534,0.005000083
1604138040,17.3206203,87.51310877,1284135,61449199.5,0
1604138100,17.52865369,87.51986526,1944908.5,66563290.5,0.0016665
1604138160,17.55771492,87.52042834,1589085.5,70504117.5,0.001666667
1604138220,17.38337799,87.51686992,5457888,64501186.5,0.003333167
1604138280,17.85742804,87.51711472,2223193,66792024.5,0
1604138340,17.49776021,87.51340577,2097982,60035028,0.003333333
1604138400,18.26081354,87.5147818,37890105.5,80360594.5,0.001666694
1604138460,17.86270606,87.50802177,7176952,76662838,0.001666417
1604138520,17.52770529,87.50305539,22902858.5,61625267,0.003332167
1604138580,17.66402835,87.50455306,4340749,50249205,0.001667445
1604138640,16.86113449,87.50437567,2597558.5,60002332,0.0049995
1604138700,17.79746967,87.50619872,4807628.5,68830229.5,0.001666861
1604138760,17.46797318,87.50529252,21520407,91528083.5,0
1604138820,17.65384236,87.50468078,14359755.5,64040563.5,0
1604138880,17.4721541,87.50868825,3953368,67096209.5,0.003333111
1604138940,17.54974469,87.50820322,3654046.5,65940479,0.001666639
1604139000,17.44722647,87.50930556,7628995,57824474.5,0.001666833
1604139060,17.52839485,87.51392324,3801802,69500846,0.003333611
1604139120,18.01493968,87.5112097,2551923.5,62931101.5,0.0016665
1604139180,18.30914316,87.5131255,2125629.5,55551803.5,0.003333667
1604139240,17.90207305,87.5090116,3379730.5,64516210.5,0
1604139300,17.79759924,87.51104904,3604173,68070119.5,0.003333389
1604139360,17.60173395,87.50972977,1505060,76838428,0.001666639
1604139420,17.34221012,87.51046011,1915507.5,62215219,0.001666694
1604139480,17.78676994,87.50782969,3409657.5,62172757,0
1604139540,17.58973611,87.50333364,3029866,68719796,0.003333222
1604139600,18.18203262,87.50530114,7202330,70264547,0
1604139660,17.75451318,87.5065611,1655231,77616713.5,0
1604139720,18.10632236,87.50521498,1100591,54328712,0.001667
1604139780,17.83280709,87.50620379,2177599.5,103460686.5,0.001666583
1604139840,17.37765481,87.50561587,1705840,60121062.5,0.001666833
1604139900,17.1411833,87.50731678,1016965.5,54839186.5,0
1604139960,17.49656224,87.50601018,1120062,57725743.5,0.003333278
1604140020,17.35119476,87.50651295,1082643,59719756.5,0
1604140080,17.81618625,87.50766294,1091131.5,61616010.5,0.001666417
1604140140,17.4243162,87.5055216,1020506,59834379.5,0.003334056
1604140200,18.20189723,87.50701116,48317807,67514235.5,0.0016665
1604140260,17.84573471,87.5098134,17382597,98687961.5,0.001666889
1604140320,17.90006977,87.51184019,17985002,66407981.5,0.001666361
1604140380,17.40244593,87.51344531,10009002.5,56388975,0.003333611
1604140440,17.28522999,87.51409556,15060273,56148027.5,0.003333333
1604140500,18.02683369,87.51455475,7801908.5,102099987.5,0.001666778
1604140560,18.27370029,87.51688969,2505768.5,80987855.5,0.001666722
1604140620,17.79825246,87.51691503,10370247,83841484,0.001666694
1604140680,17.71047154,87.51489178,1519772,107415388.5,0.001666722
1604140740,17.32737078,87.51583955,1603297.5,71444865.5,0.001666472
1604140800,17.59558934,87.51896615,2551272,60905740.5,0.003333111
1604140860,17.73217592,87.5185764,2011810,70033800.5,0
1604140920,17.95974298,87.5265072,20055387,81791643.5,0.003333945
1604140980,17.39765031,87.52595628,1319376.5,61838520.5,0.001666472
1604141040,17.42940208,87.52573378,1500957.5,55341500.5,0.003333556
1604141100,17.63879852,87.52756646,1265187.5,56911073.5,0
1604141160,17.6114832,87.53004078,1400941.5,65844933,0.001666639
1604141220,17.48994184,87.52834089,1261874,58186114.5,0.003332556
1604141280,17.56589827,87.5248808,1192407,57858482.5,0.001667139
1604141340,17.61878089,87.51595814,6828451,55392879.5,0.001666472
1604141400,17.9279015,87.52088398,1354613,72080030,0.001666417
1604141460,17.94384962,87.5202844,4284355.5,62486670,0.001667
1604141520,18.08271452,87.51625565,1088456.5,52977938.5,0
1604141580,17.91231167,87.51728704,20886903,61614278.5,0
1604141640,17.5202752,87.51719936,1286096,86492083.5,0.003333
1604141700,17.31998817,87.51740665,996446,65719833.5,0
1604141760,17.3742095,87.51496984,1140030,57810499.5,0.001666583
1604141820,17.27890986,87.51416652,3237611,61763340.5,0
1604141880,17.15412061,87.51468551,1270656.5,50677727.5,0.003333389
1604141940,17.29957591,87.51651008,976744.5,53165495.5,0.003333333
1604142000,18.03484383,87.52035232,34903486,75516979,0.001666583
1604142060,17.93780214,87.51991493,19113770,73743504.5,0
1604142120,17.26677497,87.52300554,15166886,56392488,0
1604142180,17.19942082,87.52420419,14172662,56621473,0.003333556
1604142240,16.91618461,87.52624213,3219521.5,46949363.5,0.001666667
1604142300,17.61012833,87.52927396,3189553.5,62338619.5,0.001666583
1604142360,17.31744182,87.52562431,3325077.5,60625980.5,0
1604142420,17.24898536,87.52729328,11337677.5,62537991.5,0.001666417
1604142480,17.23726174,87.53062059,1492016,54106199.5,0.001666972
1604142540,17.18532603,87.53148523,1174929.5,53769051,0.003333333
1604142600,17.48725777,87.53198598,10134634.5,59177932,0.003332889
1604142660,17.56320513,87.52893033,1608126.5,68939730,0.001666861
1604142720,17.30422307,87.53674861,1396949,56561622,0.003333889
1604142780,17.3080617,87.53663762,1414677.5,50328848.5,0.001666611
1604142840,17.5084986,87.53552463,2453391,84523764.5,0.001666778
1604142900,17.26373108,87.53899486,1779033,55733511,0.001666583
1604142960,17.50940485,87.53877844,3737712,62388693.5,0.001666778
1604143020,17.79587482,87.53456926,2311041.5,62093386,0.001666361
1604143080,17.27718395,87.52983602,1399146.5,59000153.5,0
1604143140,17.3420528,87.52796331,2106588.5,55654522.5,0.001666611
1604143200,17.65965732,87.52727656,1838099,71057290,0.001666583
1604143260,17.51961124,87.52927548,1603129.5,66860040,0
1604143320,17.62600411,87.52885887,1722966,57654032.5,0.001666889
1604143380,18.15376185,87.52913154,1172372,56009797.5,0.001666528
1604143440,17.62051908,87.52889485,2017578,51729919.5,0.003333667
1604143500,17.30744233,87.53070675,1299620.5,59640512,0.001666306
1604143560,18.20746908,87.52984565,1431920.5,82078012.5,0.003333111
1604143620,17.49599233,87.52925774,1520927.5,103405321.5,0.001667167
1604143680,17.43621545,87.52990951,4626255,86001737.5,0.003333222
1604143740,17.2846312,87.52755379,1083271.5,61524448.5,0.001666611
1604143800,18.45346151,87.53221253,29573157.5,72038836,0.001666778
1604143860,17.87073403,87.53235494,29304994,72851207,0.00166675
1604143920,17.6383023,87.53562701,13976444,69119113,0
1604143980,17.24300851,87.53630463,14562952,54394811.5,0.001666639
1604144040,17.46016047,87.5365991,3186093.5,55761263.5,0.0016665
1604144100,17.83377907,87.53814238,2494113,68281811,0.001666722
1604144160,17.30178825,87.53971455,3024862,66563315,0
1604144220,17.31736695,87.54039015,25267707.5,56065977,0.001667361
1604144280,17.21202435,87.54194914,11492982.5,91492323,0.001666778
1604144340,16.89017549,87.54008048,1098280.5,58695845,0.005
1604144400,17.33389307,87.54097046,3061416.5,59083204.5,0
1604144460,17.84266998,87.54346759,5415805.5,79806629,0
1604144520,17.44953725,87.54838633,2306102.5,60497711,0.00166675
1604144580,17.42906173,87.5485627,1890975.5,61811897,0.001666722
1604144640,17.4944922,87.54698293,1403679,58182053,0.001666639
1604144700,17.30441486,87.54766917,1482588,55233734.5,0.001666639
1604144760,17.88741506,87.54699965,1062140,64291864,0
1604144820,17.76084113,87.54850847,2620986.5,112438434.5,0.001666833
1604144880,17.33474463,87.54420198,895265.5,63787582,0
1604144940,17.07016443,87.53859295,1461446,64517539,0.0049995
1604145000,17.3698434,87.54151074,3917359.5,65060716.5,0
1604145060,17.30809653,87.54356186,2033651,71619848.5,0.003333722
1604145120,17.63025206,87.54037393,1346347.5,64063925,0.001666528
1604145180,17.31610037,87.54182142,1341557.5,58675293,0.003333111
1604145240,17.15067166,87.54157916,1681648,55391966,0.001666778
1604145300,17.74045128,87.54290045,1047615,56999548.5,0.003333722
1604145360,17.64748487,87.54159386,3524101,70454062.5,0
1604145420,17.21792024,87.54275297,2031624.5,63810008,0.001667028
1604145480,17.57195806,87.54274384,1134222.5,61638167.5,0.001666472
1604145540,17.60253945,87.53983568,1347052.5,62551700.5,0.003333333
1604145600,18.3867669,87.54387964,33358166.5,69543652,0.001666667
1604145660,18.36117694,87.54487301,21401365,81321661.5,0.001666806
1604145720,17.72433605,87.54664285,13328100,61970010.5,0.001666778
1604145780,17.80385841,87.54892913,13912622.5,61515094,0.003332833
1604145840,17.28288821,87.54782274,1909742,63570299,0
1604145900,17.91606105,87.54846387,2901189.5,66285023.5,0.001666833
1604145960,17.93131255,87.54921397,1663796.5,64277262.5,0
1604146020,17.48795381,87.55169234,1486582.5,54993936.5,0
1604146080,17.54972882,87.55079222,10371533.5,60364851,0.001666556
1604146140,17.30947921,87.54959561,1504394.5,55516366.5,0.003333556
1604146200,18.01265499,87.55378654,2277569.5,58458249.5,0.003333333
1604146260,17.83117558,87.55386156,17280329.5,68277624,0
1604146320,17.77360839,87.56171684,46776548,104730029.5,0.001666722
1604146380,19.1234747,87.56229664,63695549.5,93687456.5,0.005000083
1604146440,18.97793268,87.56381813,29789812,132593508,0
1604146500,18.18312729,87.56501322,3881083.5,144499442.5,0.003333778
1604146560,17.45830665,87.56491541,6277997.5,72993284.5,0.003333222
1604146620,17.52489812,87.56476083,16968881.5,81057216,0
1604146680,17.53727721,87.56465895,1484619.5,73843263.5,0
1604146740,17.15561996,87.55798407,2515541,57654957,0.003333333
1604146800,17.70686651,87.5624492,1690168.5,64138899,0
1604146860,17.77431727,87.55460709,1890118.5,62941129,0.001667028
1604146920,17.91110441,87.55245714,1606800,62377160,0
1604146980,17.32296114,87.55436585,2058756.5,57873364.5,0
1604147040,17.22014501,87.55345914,1021241,54375440.5,0.003334
1604147100,17.7379805,87.5520532,1296859,62497786,0
1604147160,17.44809843,87.55218447,1211795.5,64197258,0
1604147220,17.6702992,87.55292292,1766051,59200358,0
1604147280,17.5127963,87.55482756,15967819,56687842.5,0.003333167
1604147340,17.86541105,87.55295028,1721263.5,94541299.5,0.003333222
1604147400,18.1394024,87.55500292,24273782,66742689.5,0
1604147460,17.46114829,87.55588987,17925054,66810200.5,0
1604147520,17.87160601,87.55532628,8208166.5,52262650,0.003333667
1604147580,17.51387797,87.55836267,24931971.5,89461813,0
1604147640,17.40197704,87.55913152,3605597.5,52699125.5,0.001666667
1604147700,17.85731115,87.56090946,17836274.5,66835075,0
1604147760,17.85426427,87.56122116,3035700.5,99173069,0
1604147820,17.36798532,87.56025465,3115802.5,63921252.5,0
1604147880,17.29759288,87.5618481,10588319.5,61841771.5,0.003332944
1604147940,17.25778829,87.55989835,1115816,51354937.5,0.001666806
1604148000,17.7785106,87.56144467,1450199.5,62698656,0.001666722
1604148060,17.65619817,87.56075742,1388565,69661994.5,0.004999583
1604148120,17.63997137,87.56011071,2054055,55440908.5,0
1604148180,17.30635742,87.56078124,1408406.5,60057839,0
1604148240,17.50147267,87.55983347,1056356.5,60289166.5,0
1604148300,17.56473053,87.56046396,2102968,59386871.5,0.001666444
1604148360,17.58331483,87.55833276,2690284,62036215,0
1604148420,17.89066061,87.55823191,1211541.5,74460833,0.001666528
1604148480,17.39991303,87.54632608,1147757,72367901,0.00166675
1604148540,17.04939238,87.54025533,1896491.5,56175855.5,0.004999667
1604148600,16.91991014,87.54105966,1241841,52198371,0.001666528
1604148660,17.25062621,87.54169117,1548276.5,61370094.5,0.001667
1604148720,17.38245542,87.54239008,1531519.5,51796292.5,0
1604148780,17.48005891,87.5496321,2133415,57449443,0
1604148840,17.24631175,87.54980645,1034536,53546407.5,0
1604148900,17.83707636,87.5542062,10526349,58237652,0.001666806
1604148960,18.00186146,87.55006493,1402702,89044669.5,0.001666722
1604149020,17.50949825,87.54839139,1514014.5,61592424,0.003333722
1604149080,17.4063077,87.53583531,1354239.5,56190523,0
1604149140,17.85634967,87.52153677,2078941,74862531.5,0.006666667
1604149200,18.65032713,87.52507795,26441714,108421651.5,0
1604149260,17.66333697,87.51810151,17556466.5,79510364,0
1604149320,18.01673688,87.51637019,3398328.5,59752784,0.001666611
1604149380,18.08482311,87.51964023,24153437,65971609.5,0.003333111
1604149440,17.63147091,87.51891749,1672401,64160061,0.003333389
1604149500,18.09347356,87.52171821,1567292.5,66062560,0
1604149560,17.49127257,87.52793391,2273967,65268635,0
1604149620,17.20041732,87.53173966,1361501.5,58557133,0.001666611
1604149680,17.84434256,87.532433,10549109,59299280,0
1604149740,17.87284839,87.52929372,3600174,56122314,0.001666806
1604149800,17.55722853,87.53157393,1614050.5,69613065.5,0.001666444
1604149860,17.38907649,87.5305547,8414947,63814183.5,0.001666778
1604149920,17.54752901,87.5306662,1896650.5,56675867.5,0.003333222
1604149980,17.3283441,87.53183038,1614718,52680194.5,0.001666611
1604150040,17.21664898,87.52798459,8986735,56886445,0
1604150100,17.66727531,87.53094648,1342719.5,76092766,0.001666417
1604150160,17.62104483,87.53438579,2337752,64760191,0
1604150220,18.35273022,87.53501476,1990313.5,61644532.5,0.003333222
1604150280,17.63305011,87.53906936,1405126.5,102282112.5,0
1604150340,17.15226466,87.54365866,1096222.5,53501028,0.003333611
1604150400,17.83119509,87.54593988,1209672,67911121,0
1604150460,18.23545794,87.5463129,1883509,65295041.5,0.003333778
1604150520,17.63430826,87.54666971,1344894.5,52693657,0.001666333
1604150580,17.55485545,87.54695454,1220721,60713109.5,0.001667
1604150640,17.12515782,87.54142458,1272130,57503872.5,0.004999917
1604150700,17.36620161,87.54350611,1181139,55920712,0.001666361
1604150760,17.42203021,87.53847536,2257542,57651113,0
1604150820,17.47183259,87.53954375,1648501,64882770.5,0.003333611
1604150880,17.56827366,87.53946874,899979,72351695,0.004999667
1604150940,17.20323864,87.53850881,1134450,55321326,0.001666417
1604151000,17.89465554,87.53896192,29501843,74486811,0.003334167
1604151060,17.25429508,87.53788238,16252960,63171115.5,0
1604151120,17.78922465,87.53829848,3694067.5,59519177.5,0.0033335
1604151180,17.61354333,87.54078192,37717253,63774075.5,0.003333111
1604151240,17.34401344,87.53660518,1402438.5,79329281,0.003333278
1604151300,17.77522483,87.5395478,2402721.5,113527731,0.001666639
1604151360,18.05414314,87.60577564,3883140.5,119404539.5,0
1604151420,17.26914913,87.56846318,2890065,102806062,0.003332833
1604151480,17.36524021,87.56990155,10672931.5,75962559,0.006668111
1604151540,17.24476962,87.56965726,1394028.5,100511598,0.003333333
1604151600,18.90982353,87.57159485,3316721.5,118027958.5,0.001666694
1604151660,18.0646448,87.57023301,3907762.5,113827205,0
1604151720,17.73064274,87.5698012,1282966,99894976.5,0.003333778
1604151780,17.73979311,87.57403572,11479308.5,107875845,0
1604151840,17.49403852,87.55906411,2134040.5,121692316,0.0016665
1604151900,19.50014339,87.53262153,17491681,108915412.5,0.00166675
1604151960,18.16990874,87.52744229,2581577.5,129023690.5,0.001666806
1604152020,18.15529386,87.52494668,3001722,114216870.5,0
1604152080,18.18885275,87.53046499,1592812.5,107806208.5,0.003333222
1604152140,17.91325252,87.53297783,2696351,97873049.5,0.003333111
1604152200,19.34771744,87.53510295,13398973,108741075.5,0.001666778
